Date/Time,SHOEBOX:Zone Air Temperature [C](Hourly),PURCHASED AIR:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PEOPLE_COMFORT:Zone Thermal Comfort Fanger Model PPD [%](Hourly) 
 01/16  17:00:00,20.000000000001223,3597379.4774363816,0.0,27.10820316637708 
 01/16  18:00:00,20.0,4321364.4737514969,0.0,28.014287606487767 
 01/16  19:00:00,20.0,4669387.6362765789,0.0,29.722450298022648 
 01/16  20:00:00,20.0,4558053.863977717,0.0,30.548557514386518 
 01/16  21:00:00,20.0,4589790.69180881,0.0,30.928524097651377 
 01/16  22:00:00,20.0,4368669.304592778,0.0,31.349802743776736 
 01/16  23:00:00,20.0,4350671.795359277,0.0,31.668596352137116 
 01/16  24:00:00,20.0,4476248.53590613,0.0,32.59471054687088 
 01/17  01:00:00,20.0,4577988.9324062489,0.0,33.26789135088757 
 01/17  02:00:00,20.0,4690994.102107958,0.0,34.11831439152919 
 01/17  03:00:00,20.0,4873188.009031519,0.0,35.45993354250763 
 01/17  04:00:00,20.0,4975728.913782066,0.0,36.208112387738768 
 01/17  05:00:00,20.0,4995002.300388868,0.0,36.372541459027008 
 01/17  06:00:00,20.0,5081495.493047141,0.0,37.09312825418139 
 01/17  07:00:00,20.0,5707477.455254323,0.0,39.019590815701 
 01/17  08:00:00,20.0,6013383.135324934,0.0,40.57169961283523 
 01/17  09:00:00,20.0,6623833.565257888,0.0,42.105240920734328 
 01/17  10:00:00,20.0,6319464.625848314,0.0,39.75056014452618 
 01/17  11:00:00,20.0,3851558.5154810186,0.0,25.00689830665165 
 01/17  12:00:00,20.0,2127222.7566937238,0.0,17.27810260960084 
 01/17  13:00:00,20.0,995624.6990042589,0.0,14.589723660030109 
 01/17  14:00:00,20.038049329040406,69420.55435637392,0.0,13.84210171150174 
 01/17  15:00:00,20.33786560498199,0.0,0.0,14.084723223353214 
 01/17  16:00:00,20.30290048476241,0.0,0.0,17.79225943960539 
 01/17  17:00:00,20.000026241144245,3334215.0993631707,0.0,27.60019963051688 
 01/17  18:00:00,20.0,4101202.8543550774,0.0,27.322465096621245 
 01/17  19:00:00,20.0,4437158.996466641,0.0,28.635088955532294 
 01/17  20:00:00,20.0,4360493.231415407,0.0,29.446913522373895 
 01/17  21:00:00,20.0,4433085.627128382,0.0,29.996909410900505 
 01/17  22:00:00,20.0,4223187.35698895,0.0,30.335909806467599 
 01/17  23:00:00,20.0,4163484.953246103,0.0,30.34126647992177 
 01/17  24:00:00,20.0,4321525.349292084,0.0,31.50254843920666 
 01/18  01:00:00,20.0,4464722.132030492,0.0,32.517741744490319 
 01/18  02:00:00,20.0,4574358.919882469,0.0,33.25308458274244 
 01/18  03:00:00,20.0,4719033.95516163,0.0,34.33665371644519 
 01/18  04:00:00,20.0,4850236.3661692,0.0,35.29461373905803 
 01/18  05:00:00,20.0,4948884.0802149879,0.0,36.019614743239028 
 01/18  06:00:00,20.0,5031705.102639928,0.0,36.726786743729729 
 01/18  07:00:00,20.000000000000005,5588423.073725665,0.0,38.22355675918943 
 01/18  08:00:00,20.0,5842060.797832578,0.0,39.440257423013388 
 01/18  09:00:00,20.0,6378656.918949366,0.0,40.64236575805282 
 01/18  10:00:00,20.0,6156684.738953371,0.0,38.74230983526413 
 01/18  11:00:00,20.0,4087294.618960963,0.0,26.220230892781598 
 01/18  12:00:00,20.0,3214499.8665435134,0.0,21.87115284797174 
 01/18  13:00:00,20.0,4431386.2276347479,0.0,28.602994386936904 
 01/18  14:00:00,20.0,4955627.031857326,0.0,31.56466334346892 
 01/18  15:00:00,20.0,5122287.061162917,0.0,32.62608924543726 
 01/18  16:00:00,20.0,5430877.462216299,0.0,34.56318693842278 
 01/18  17:00:00,20.0,5641691.964783682,0.0,35.87307392355467 
 01/18  18:00:00,20.0,5723937.828867808,0.0,36.48461942953852 
 01/18  19:00:00,20.0,5795011.480420612,0.0,36.88573134184483 
 01/18  20:00:00,20.0,5509533.677243706,0.0,36.83579313355761 
 01/18  21:00:00,20.0,5453063.822398684,0.0,36.808091009377879 
 01/18  22:00:00,20.0,5133885.387929167,0.0,36.78622474657971 
 01/18  23:00:00,20.0,5021630.524449013,0.0,36.60860002066442 
 01/18  24:00:00,20.0,5041372.840025032,0.0,36.804462437966638 
 01/19  01:00:00,20.0,4989950.031579099,0.0,36.3564395910383 
 01/19  02:00:00,20.0,4916478.404726872,0.0,35.75553251891219 
 01/19  03:00:00,20.0,4928807.8906094799,0.0,35.8498488366148 
 01/19  04:00:00,20.0,5032137.0236290269,0.0,36.69622626522344 
 01/19  05:00:00,20.0,4870084.4060060619,0.0,35.41820932516102 
 01/19  06:00:00,20.0,4575853.438983566,0.0,33.2217499308317 
 01/19  07:00:00,20.0,4779102.85785736,0.0,33.248613558479579 
 01/19  08:00:00,20.0,4926680.764405952,0.0,33.82537018861019 
 01/19  09:00:00,20.0,5140496.7644055,0.0,33.98691433862519 
 01/19  10:00:00,20.0,4631923.85048184,0.0,30.791130261809685 
 01/19  11:00:00,20.0,3146437.9339046825,0.0,22.87365382209492 
 01/19  12:00:00,20.0,1334038.1912940259,0.0,15.642074150071233 
 01/19  13:00:00,20.156010061975559,52873.60964290584,0.0,11.888419753413219 
 01/19  14:00:00,21.233247132057789,0.0,0.0,7.760189695381054 
 01/19  15:00:00,22.431405889196474,0.0,0.0,5.5013732570574309 
 01/19  16:00:00,22.754741712603705,0.0,0.0,5.9461952581087849 
 01/19  17:00:00,21.692643975753016,0.0,0.0,13.768454169482644 
 01/19  18:00:00,20.12302032870795,1954696.6567345232,0.0,27.211962042486534 
 01/19  19:00:00,20.000000000000346,3136669.138128179,0.0,25.093088708328158 
 01/19  20:00:00,20.0,3184628.664394322,0.0,24.093745882288677 
 01/19  21:00:00,20.0,3285805.664913476,0.0,23.997914541711425 
 01/19  22:00:00,20.0,3199692.973463976,0.0,23.978758647944848 
 01/19  23:00:00,20.0,3195385.5075408986,0.0,23.907935450179044 
 01/19  24:00:00,20.0,3356851.0473038444,0.0,24.958256754045278 
 01/20  01:00:00,20.0,3494737.8300902766,0.0,25.858659959193674 
 01/20  02:00:00,20.0,3636179.229724575,0.0,26.79362302067818 
 01/20  03:00:00,20.0,3786866.4673254399,0.0,27.80582570516836 
 01/20  04:00:00,20.000000000000005,3938387.314604779,0.0,28.86778266273437 
 01/20  05:00:00,20.0,4099024.2488083525,0.0,30.02169801520809 
 01/20  06:00:00,20.0,4197830.196694184,0.0,30.695118809171786 
 01/20  07:00:00,20.0,4690520.7299491739,0.0,32.33645964978398 
 01/20  08:00:00,19.999999999999998,4998914.134658768,0.0,33.96004351424441 
 01/20  09:00:00,20.0,5345990.758579917,0.0,34.55825171112368 
 01/20  10:00:00,20.0,4766693.515522606,0.0,30.980097732829724 
 01/20  11:00:00,20.0,2531739.3019185245,0.0,19.572531629007128 
 01/20  12:00:00,20.0,2237785.691009664,0.0,19.027042599294629 
 01/20  13:00:00,20.0,3086230.968015736,0.0,22.83456238908388 
 01/20  14:00:00,20.0,2681725.3891242926,0.0,20.69720608311003 
 01/20  15:00:00,20.0,1082264.8611854304,0.0,15.352403431246764 
 01/20  16:00:00,20.00083404754422,392432.27068272497,0.0,15.975669846645152 
 01/20  17:00:00,20.00000000000001,2849863.11447738,0.0,24.183083016567065 
 01/20  18:00:00,20.0,3710413.8255455226,0.0,25.969673761616649 
 01/20  19:00:00,20.0,3924274.2955670657,0.0,26.68608950450977 
 01/20  20:00:00,20.0,3852137.5707352927,0.0,26.968050683003736 
 01/20  21:00:00,20.0,3885766.9907547368,0.0,27.104855518092156 
 01/20  22:00:00,20.0,3786201.596847222,0.0,27.48675981866246 
 01/20  23:00:00,20.0,3772622.96894667,0.0,27.629744519329255 
 01/20  24:00:00,20.0,3924938.231412164,0.0,28.744967037573674 
 01/21  01:00:00,20.0,4092281.2942337805,0.0,29.9542062696792 
 01/21  02:00:00,20.0,4257988.97180892,0.0,31.104883698559644 
 01/21  03:00:00,20.0,4408194.541620806,0.0,32.205770275264239 
 01/21  04:00:00,20.0,4514422.868384307,0.0,32.875849323964938 
 01/21  05:00:00,20.0,4592938.985140608,0.0,33.43088083732338 
 01/21  06:00:00,20.0,4642230.484740642,0.0,33.81264545991127 
 01/21  07:00:00,20.0,5110756.737825032,0.0,35.08680585475024 
 01/21  08:00:00,20.0,5316424.110099268,0.0,36.071950142022178 
 01/21  09:00:00,20.0,5628584.373831578,0.0,36.32323360443187 
 01/21  10:00:00,20.0,5645906.8447986119,0.0,36.32049772775009 
 01/21  11:00:00,20.0,5476787.710415211,0.0,35.343118691851667 
 01/21  12:00:00,20.0,5186858.463606554,0.0,33.60835487995336 
 01/21  13:00:00,20.0,3868477.9707186149,0.0,26.086178117136247 
 01/21  14:00:00,20.0,1164050.04593659,0.0,14.438566337398838 
 01/21  15:00:00,20.292849507231315,0.0,0.0,10.193070311855302 
 01/21  16:00:00,20.610471168927196,0.0,0.0,11.459795921813959 
 01/21  17:00:00,20.086066362864814,1365978.7262298715,0.0,20.687374251053169 
 01/21  18:00:00,20.000000000000204,2792206.348768706,0.0,23.25363552313978 
 01/21  19:00:00,20.000000000000005,2997431.7505808679,0.0,23.23207891804061 
 01/21  20:00:00,20.0,3046067.9391197327,0.0,23.298705094965614 
 01/21  21:00:00,20.0,3139534.6532254845,0.0,23.421247412432057 
 01/21  22:00:00,20.0,3122614.361693268,0.0,23.50246539127779 
 01/21  23:00:00,20.0,3080967.8704642758,0.0,23.188189745624159 
 01/21  24:00:00,20.000000000000005,3220595.6414198435,0.0,24.07979811482789 
 01/22  01:00:00,20.0,3340154.4440838785,0.0,24.849358014685394 
 01/22  02:00:00,20.0,3437463.647053419,0.0,25.4821786889208 
 01/22  03:00:00,20.0,3524306.5934924397,0.0,26.050232271197826 
 01/22  04:00:00,20.0,3545293.516367639,0.0,26.1820493555106 
 01/22  05:00:00,20.0,3609554.0133561959,0.0,26.610758946651385 
 01/22  06:00:00,20.0,3710415.197642008,0.0,27.286028990063398 
 01/22  07:00:00,20.0,4109134.0314458159,0.0,28.8137067750537 
 01/22  08:00:00,20.0,4359616.01001473,0.0,30.17731319875287 
 01/22  09:00:00,20.0,4558639.969474008,0.0,30.429435011195609 
 01/22  10:00:00,20.0,3941232.7460765305,0.0,27.01870867541488 
 01/22  11:00:00,20.0,1342465.496571032,0.0,15.623894507238289 
 01/22  12:00:00,20.12373178709985,42241.192059429166,0.0,12.272695631268235 
 01/22  13:00:00,20.909894180881407,0.0,0.0,9.060390597566013 
 01/22  14:00:00,22.097253021743069,0.0,0.0,5.83912707736648 
 01/22  15:00:00,23.18997593781391,0.0,0.0,5.018194669646498 
 01/22  16:00:00,23.415183519166818,0.0,0.0,5.159473013569148 
 01/22  17:00:00,22.404170661708009,0.0,0.0,9.639384214340453 
 01/22  18:00:00,20.460716838292965,973160.5605602898,0.0,24.16461350752124 
 01/22  19:00:00,20.000000002443433,2909579.5896701125,0.0,26.169912034036448 
 01/22  20:00:00,20.0,2954543.7484145809,0.0,23.419729743039338 
 01/22  21:00:00,20.0,3049881.9542659607,0.0,22.943052908903458 
 01/22  22:00:00,20.0,3027707.076463196,0.0,23.057903253208026 
 01/22  23:00:00,20.0,3005922.6124585459,0.0,22.744131856437578 
 01/22  24:00:00,20.0,3155281.094202419,0.0,23.675473827371805 
 01/23  01:00:00,20.0,3380618.0763792565,0.0,25.121159737405209 
 01/23  02:00:00,20.0,3596585.2798328467,0.0,26.53788144262528 
 01/23  03:00:00,20.0,3784098.5788396757,0.0,27.795214566738527 
 01/23  04:00:00,20.0,3954260.5863709088,0.0,28.995600019638528 
 01/23  05:00:00,20.0,4083613.6497870448,0.0,29.91306570629153 
 01/23  06:00:00,20.0,4207909.025840344,0.0,30.765755702101548 
 01/23  07:00:00,20.0,4802953.991050631,0.0,32.98775881446476 
 01/23  08:00:00,20.0,5154618.511146592,0.0,34.901675621019588 
 01/23  09:00:00,20.0,5582734.656533742,0.0,35.837845394436147 
 01/23  10:00:00,20.0,5602000.578785376,0.0,35.723901263857587 
 01/23  11:00:00,20.0,5329221.490643799,0.0,34.142784595518829 
 01/23  12:00:00,20.0,4776108.949500958,0.0,30.920767232045816 
 01/23  13:00:00,20.0,4035702.238256784,0.0,26.7922525501949 
 01/23  14:00:00,20.0,3103917.462408734,0.0,21.992282168398984 
 01/23  15:00:00,20.0,2364614.0996987719,0.0,18.994178487649589 
 01/23  16:00:00,20.0,2145886.018100703,0.0,18.980253949789075 
 01/23  17:00:00,20.0,3757985.1167864177,0.0,25.97919262081182 
 01/23  18:00:00,20.0,4605356.056853512,0.0,29.874731799701256 
 01/23  19:00:00,20.000000000000005,4951688.710603249,0.0,31.707096009370859 
 01/23  20:00:00,20.0,4811614.6473647779,0.0,32.339230134365319 
 01/23  21:00:00,20.0,4833138.598189824,0.0,32.70747568994318 
 01/23  22:00:00,20.0,4555901.462523647,0.0,32.66712442941599 
 01/23  23:00:00,20.0,4441970.298445735,0.0,32.384845228824797 
 01/23  24:00:00,20.0,4516882.095115334,0.0,32.86747450874857 
 01/24  01:00:00,20.0,4620752.331936491,0.0,33.61904843708273 
 01/24  02:00:00,20.0,4712910.626701914,0.0,34.30535336739546 
 01/24  03:00:00,20.0,4795364.171823531,0.0,34.90408906959978 
 01/24  04:00:00,20.0,4875016.039450862,0.0,35.485344806154468 
 01/24  05:00:00,20.0,4945301.709963175,0.0,36.00180560982 
 01/24  06:00:00,20.0,5001423.522313184,0.0,36.475399289476317 
 01/24  07:00:00,20.0,5541933.55016575,0.0,37.97627068087001 
 01/24  08:00:00,20.0,5798462.150956763,0.0,39.16963169253592 
 01/24  09:00:00,20.0,6100309.366686611,0.0,38.87341892872784 
 01/24  10:00:00,20.0,5715298.388631171,0.0,36.18055953998294 
 01/24  11:00:00,20.0,4369573.0568302939,0.0,28.18922195850024 
 01/24  12:00:00,19.999999999999998,3358751.3443040016,0.0,22.771806306465224 
 01/24  13:00:00,20.0,2353578.4948092389,0.0,18.30801210319719 
 01/24  14:00:00,20.0,1286254.2448457257,0.0,15.614202875969426 
 01/24  15:00:00,20.0,1611951.5568037208,0.0,18.074444436534045 
 01/24  16:00:00,20.0,1888328.9855669724,0.0,19.415716550404818 
 01/24  17:00:00,20.0,3533375.7329484748,0.0,25.619685953197437 
 01/24  18:00:00,20.0,4199610.819196441,0.0,28.096432676605987 
 01/24  19:00:00,20.0,4570397.507868873,0.0,29.84320216375276 
 01/24  20:00:00,20.0,4517430.63934279,0.0,30.546709387553788 
 01/24  21:00:00,20.0,4588325.808684228,0.0,31.051896604121628 
 01/24  22:00:00,20.0,4367745.967859927,0.0,31.321677246270395 
 01/24  23:00:00,20.0,4319481.761660739,0.0,31.45465301919567 
 01/24  24:00:00,20.0,4506168.689627668,0.0,32.80328677747905 
 01/25  01:00:00,20.0,4676553.707386461,0.0,34.05236329260612 
 01/25  02:00:00,20.0,4838303.708140023,0.0,35.23340499841691 
 01/25  03:00:00,20.0,4997884.235158898,0.0,36.459937535660717 
 01/25  04:00:00,20.0,5121955.420246547,0.0,37.44475424234344 
 01/25  05:00:00,20.0,5234354.316948237,0.0,38.306642703212158 
 01/25  06:00:00,20.0,5348106.041050905,0.0,39.18574068702406 
 01/25  07:00:00,20.0,6007253.789699737,0.0,41.064098659651317 
 01/25  08:00:00,20.0,6279906.172461977,0.0,42.34144827666942 
 01/25  09:00:00,20.0,6473152.928723286,0.0,41.004676872039407 
 01/25  10:00:00,20.0,5198120.0369278439,0.0,32.78813016971633 
 01/25  11:00:00,20.0,2996258.4350615164,0.0,21.26191180707085 
 01/25  12:00:00,20.0,2573027.0893456239,0.0,19.92438093097679 
 01/25  13:00:00,20.0,1878277.5675915448,0.0,17.474460659768125 
 01/25  14:00:00,20.002439731086857,335929.6619531066,0.0,14.376724846639766 
 01/25  15:00:00,20.195797836570156,0.0,0.0,14.990768212213725 
 01/25  16:00:00,20.40463857293492,0.0,0.0,16.9915374063474 
 01/25  17:00:00,20.01686190512809,2551881.3602579946,0.0,27.31161385775739 
 01/25  18:00:00,20.000000000000005,4353034.641386554,0.0,28.77925680063089 
 01/25  19:00:00,20.0,4482368.56158722,0.0,28.83104143814751 
 01/25  20:00:00,20.0,4384705.736471442,0.0,29.53985286801054 
 01/25  21:00:00,20.0,4443876.747064664,0.0,29.992723837843813 
 01/25  22:00:00,20.0,4196801.551918858,0.0,30.067416743604139 
 01/25  23:00:00,20.0,4117480.0039714637,0.0,30.001082194675577 
 01/25  24:00:00,20.0,4244250.501969099,0.0,30.929649749620038 
 01/26  01:00:00,20.0,4374124.8039178,0.0,31.876809562831494 
 01/26  02:00:00,20.0,4488181.405985886,0.0,32.64150433970246 
 01/26  03:00:00,20.0,4584357.869554956,0.0,33.299089465977328 
 01/26  04:00:00,20.0,4687069.765462023,0.0,34.08154250306129 
 01/26  05:00:00,20.0,4786726.165277433,0.0,34.80745239151437 
 01/26  06:00:00,20.0,4851417.662773246,0.0,35.278079700827799 
 01/26  07:00:00,20.0,5414716.439379027,0.0,36.92441018866271 
 01/26  08:00:00,20.0,5647099.225014495,0.0,37.98357325109611 
 01/26  09:00:00,20.0,5764145.117142926,0.0,36.815548062831798 
 01/26  10:00:00,20.0,5076977.06094395,0.0,32.456036232755817 
 01/26  11:00:00,20.0,3917620.927300807,0.0,26.032035983953365 
 01/26  12:00:00,20.0,4127063.809686429,0.0,27.441032380974418 
 01/26  13:00:00,20.0,4384482.153043754,0.0,28.85612711317022 
 01/26  14:00:00,20.000000000000005,4030151.010063228,0.0,26.901384922483158 
 01/26  15:00:00,20.0,3832146.7074058714,0.0,25.74648062490019 
 01/26  16:00:00,20.0,3744519.6026998648,0.0,25.286656807127419 
 01/26  17:00:00,20.0,4858752.574285526,0.0,31.31375631809655 
 01/26  18:00:00,20.0,5309911.946166138,0.0,33.80968702378433 
 01/26  19:00:00,20.0,5515198.737953575,0.0,35.06482918324136 
 01/26  20:00:00,20.0,5240024.331611868,0.0,35.015477400807387 
 01/26  21:00:00,20.0,5141370.719008093,0.0,34.72288617736964 
 01/26  22:00:00,20.0,4734315.355655083,0.0,33.87787651069171 
 01/26  23:00:00,20.0,4544893.551267807,0.0,32.99007467910832 
 01/26  24:00:00,20.0,4589188.868026488,0.0,33.344619557329448 
 01/27  01:00:00,20.0,4707494.938255584,0.0,34.25681803266803 
 01/27  02:00:00,20.0,4788383.837724354,0.0,34.841962486571187 
 01/27  03:00:00,20.0,4779060.116463618,0.0,34.76459285909184 
 01/27  04:00:00,20.0,4791434.734643829,0.0,34.85295801899098 
 01/27  05:00:00,20.0,4840775.721748374,0.0,35.21614357132383 
 01/27  06:00:00,20.0,5016353.312565722,0.0,36.58807443265484 
 01/27  07:00:00,20.0,5720540.40984947,0.0,39.17168033449522 
 01/27  08:00:00,20.0,6009309.62884835,0.0,40.574435427386 
 01/27  09:00:00,20.0,5959625.335994424,0.0,38.00425785943842 
 01/27  10:00:00,20.0,3363500.578133955,0.0,22.855101953781998 
 01/27  11:00:00,20.0,2253467.892934875,0.0,18.672486943103498 
 01/27  12:00:00,20.0,2613581.202382523,0.0,20.640079652938899 
 01/27  13:00:00,20.0,3109879.991281832,0.0,22.682193179970626 
 01/27  14:00:00,20.0,2914220.741845707,0.0,21.69043132474832 
 01/27  15:00:00,20.0,707497.683319138,0.0,14.791865274263694 
 01/27  16:00:00,20.0,589882.5589641584,0.0,17.58376828757819 
 01/27  17:00:00,20.0,2070611.095203542,0.0,22.756888488482799 
 01/27  18:00:00,20.0,4041267.3379651166,0.0,27.97506016220102 
 01/27  19:00:00,20.0,4314730.831850393,0.0,28.514714027873777 
 01/27  20:00:00,19.999999999999998,4331880.2136555579,0.0,29.455894625229793 
 01/27  21:00:00,20.0,4473063.429203067,0.0,30.290006580897253 
 01/27  22:00:00,20.0,4315794.155565016,0.0,30.975277391400373 
 01/27  23:00:00,20.0,4315890.141961569,0.0,31.458730397332319 
 01/27  24:00:00,20.0,4502773.6383887999,0.0,32.81740087655073 
 01/28  01:00:00,20.000000000000005,4691737.889838374,0.0,34.18545143674631 
 01/28  02:00:00,20.0,4883066.017073852,0.0,35.58132098613897 
 01/28  03:00:00,20.0,5074261.327689385,0.0,37.102190548718549 
 01/28  04:00:00,20.0,5249001.050741801,0.0,38.44224296535395 
 01/28  05:00:00,20.0,5381721.376634224,0.0,39.46403999131 
 01/28  06:00:00,20.0,5486142.983377922,0.0,40.2708001269189 
 01/28  07:00:00,20.0,6175249.160664314,0.0,42.18076137228099 
 01/28  08:00:00,20.0,6476395.802148344,0.0,43.62460405821946 
 01/28  09:00:00,20.0,6916944.065952958,0.0,43.62145095300995 
 01/28  10:00:00,20.0,6386683.953711611,0.0,39.710618242459968 
 01/28  11:00:00,20.0,4334012.180166141,0.0,27.130670792250755 
 01/28  12:00:00,20.0,3515018.3682805488,0.0,22.83894262208035 
 01/28  13:00:00,20.0,3801304.3266929995,0.0,24.400328531455313 
 01/28  14:00:00,20.0,2964568.419569511,0.0,20.438703293874324 
 01/28  15:00:00,20.0,1591891.2446450135,0.0,16.218165009936255 
 01/28  16:00:00,20.0,1413317.124245628,0.0,17.71388467337481 
 01/28  17:00:00,20.0,3575593.544654435,0.0,25.09889458236063 
 01/28  18:00:00,20.0,4824239.00507545,0.0,30.365981863427974 
 01/28  19:00:00,20.0,5049492.989139119,0.0,31.76716934547883 
 01/28  20:00:00,20.0,4847425.516521641,0.0,32.2832443921398 
 01/28  21:00:00,20.0,4925848.981678836,0.0,33.03248847526177 
 01/28  22:00:00,20.0,4661161.886863534,0.0,33.29863320160661 
 01/28  23:00:00,20.0,4632852.844758105,0.0,33.60929821422649 
 01/28  24:00:00,20.0,4833022.597227804,0.0,35.152413607826158 
 01/29  01:00:00,20.0,5006629.604599668,0.0,36.48773905650753 
 01/29  02:00:00,20.0,5159247.801829648,0.0,37.6970575391426 
 01/29  03:00:00,20.0,5278158.452367634,0.0,38.609957420549807 
 01/29  04:00:00,20.0,5377647.353558174,0.0,39.378646917962289 
 01/29  05:00:00,20.0,5464421.546913145,0.0,40.051504919329229 
 01/29  06:00:00,20.0,5553817.215865452,0.0,40.7517780553089 
 01/29  07:00:00,20.0,6224209.214664328,0.0,42.5493978940979 
 01/29  08:00:00,20.0,6533408.540687411,0.0,44.046234667720408 
 01/29  09:00:00,20.0,7048721.74092746,0.0,44.62086815369924 
 01/29  10:00:00,20.0,6208999.390979862,0.0,38.73976898423198 
 01/29  11:00:00,20.0,3501531.812071723,0.0,23.03811542387884 
 01/29  12:00:00,20.0,1978643.352933069,0.0,17.014273871840247 
 01/29  13:00:00,20.0,1034768.082669026,0.0,15.079424017632327 
 01/29  14:00:00,20.06441489399835,71169.00678710586,0.0,13.981948363365204 
